# SCE Subscribers @2019-10-09T19:19:48Z
# CSV line format: subscriber-id, domain, mappings, package-id
84948c03dcc0,,78.29.163.115,1100
2ca17d647e2d,,78.29.163.239,1200
2ca17d66598f,,78.29.178.199,1200
84948c094b00,,81.20.250.213,1100
1cabc0d7d0a0,,128.65.244.183,1100
84948cf733b0,,78.29.162.86,1030
00265b3124f0,,78.29.173.181,1100
f0f2494d4910,,78.29.187.230,1100
1cabc0eef2a0,,78.29.152.15,1100
bc4dfb511ac0,,128.65.230.169,1100
bc1401a14db0,,78.29.166.239,1100
0005ca905fe0,,78.29.178.250,1100
0005caa0a010,,78.29.159.59,1100
2ca17d5cead1,,81.20.254.28,1100
2ca17d53b4bf,,128.65.248.62,3020
f0f2494c38f0,,78.29.131.249,1200
00fc8d6d4fe0,,78.29.134.13,1200
2ca17d691963,,78.29.136.204,1200
0c473d157990,,78.29.159.119,1100
1cabc0cd5470,,78.29.173.221,1100
1cabc0cd2030,,78.29.135.119,1100
bc4dfb5000a0,,81.20.246.249,1100
0c473d121cc0,,81.20.254.106,1200
2ca17d701d73,,128.65.224.29,1200
84948cf1ca20,,128.65.239.195,1100
00fc8dce9530,,128.65.254.83,1100
00265b83d900,,78.29.165.195,1100
84948c08ab10,,78.29.147.254,1030
84948c057990,,128.65.232.97,1100
84948ced3dd0,,128.65.250.53,1100
2ca17d6a5be9,,78.29.138.139,1200
84948c7cffb0,,78.29.153.9,1100
2ca17d665707,,81.20.254.47,1100
2ca17d64e5f5,,78.29.171.111,1200
0c473d0a0000,,78.29.173.155,1010
1cabc0d7ba30,,78.29.146.204,1200
bc4dfb500aa0,,81.20.245.123,1100
a84e3f2e82b0,,128.65.232.20,1200
0c473d0aa570,,78.29.172.183,1100
4434a708b47b,,78.29.175.67,1120
2ca17d57dff3,,78.29.138.59,1100
a84e3f2e8df0,,78.29.159.251,1200
1cabc020ae60,,78.29.182.171,1100
84948c032980,,78.29.188.67,1100
2ca17d57dfe1,,81.20.249.252,1120
2ca17d5bfbf7,,128.65.234.209,1100
2ca17d6b8609,,128.65.248.177,1200
f0f249c40a90,,128.65.250.13,1200
8c5bf076d2ba,,78.29.171.44,1100
f0f249c3cd60,,78.29.172.206,1100
68b6fc8eefb0,,78.29.188.194,1100
0005cabe1470,,78.29.146.117,1100
00265bf7f470,,128.65.226.83,1200
bc1401681070,,128.65.246.23,1200
84948cf913d0,,78.29.158.152,1200
68b6fc8eceb0,,128.65.224.109,1100
f0f249c62500,,128.65.248.93,1200
1cabc0ddf450,,128.65.250.17,1100
84948c65a520,,78.29.175.150,1200
2ca17d613dbf,,78.29.189.216,1200
84948cab6730,,78.29.139.104,1100
1cabc0cb0dc0,,78.29.184.157,1100
84948ced4dd0,,78.29.188.81,1100
a84e3f314390,,81.20.250.197,1100
84948cf2d750,,81.20.252.78,1100
f0f249c62990,,81.20.255.253,1200
bc4dfb3efa00,,128.65.252.149,1200
2c1db88e6c66,,78.29.169.130,1200
1cabc0cd52e0,,78.29.173.213,1100
0c473d0abd50,,78.29.188.157,1100
2ca17d5d1eb5,,78.29.136.171,1200
1cabc0ddd8d0,,78.29.137.198,1100
84948ca6cf30,,78.29.146.133,1100
a84e3f32f100,,128.65.248.44,1100
0005cac60cc0,,78.29.175.151,1100
84948ca625a0,,78.29.137.137,1100
84948c0f66d0,,128.65.229.146,1100
84948c6998d0,,128.65.232.220,1100
84948c6a3ff0,,128.65.238.62,1100
68b6fcb28f00,,78.29.165.171,1100
1cabc0d7bbd0,,78.29.132.20,1100
1cabc0df35e0,,81.20.255.57,1100
f0f249c61690,,128.65.245.35,1100
f0f2495824c0,,78.29.166.253,1100
bc1401a07190,,78.29.171.16,1200
f0f2499a78e0,,78.29.179.234,1100
84948c655900,,78.29.186.12,1100
1cabc0df3d00,,81.20.255.162,1200
f0f249c41600,,128.65.245.14,1100
7c26343c8c68,,78.29.152.83,1100
68b6fcec9db0,,78.29.138.222,1100
1cabc0dddfa0,,78.29.141.136,1200
8c5bf0810388,,128.65.229.69,1200
2ca17d5add3b,,128.65.236.213,1100
0c473d110920,,128.65.250.148,1100
2ca17d5ea43d,,128.65.253.42,1100
2ca17d71cafd,,78.29.176.179,1100
a84e3f330b80,,78.29.185.201,1100
84948c05df00,,81.20.245.243,1100
1cabc0cca3b0,,128.65.238.232,1100
f0f249c501b0,,78.29.157.7,1030
2ca17d6ee2a9,,128.65.252.186,1100
1cabc0cf8720,,78.29.166.0,1100
1cabc0cd6080,,78.29.187.195,1200
4434a72ce83c,,78.29.141.167,1100
f0f249c4a580,,78.29.156.237,1100
1cabc0cd40b0,,81.20.247.138,1200
84948cf21640,,78.29.171.211,1030
84948c696230,,78.29.133.193,1100
2ca17d57e83f,,78.29.143.34,1200
84948c7d1e30,,78.29.158.91,1200
2ca17d5b85d7,,128.65.247.65,1100
00fc8d6b1c20,,78.29.130.18,1200
0c473d0ac560,,78.29.130.32,1100
bc4dfb4fff40,,78.29.136.56,1100
bc14019ff540,,78.29.131.208,1030
84948c067050,,78.29.132.65,1100
a84e3f2ffdd0,,128.65.226.206,1100
7c26343a7a76,,128.65.229.190,1200
1cabc0d7fe30,,128.65.232.233,1100
1cabc0ddd880,,128.65.236.57,1100
bc1401a0df20,,78.29.176.48,1100
bc4dfb515b00,,78.29.185.236,1100
a84e3f344d20,,78.29.139.75,1100
0005ca88fbf0,,78.29.152.223,1100
f0f249c40db0,,78.29.155.200,1200
00fc8d6d3a50,,128.65.230.46,1200
84948cf07b70,,128.65.239.1,1200
2ca17d678e4d,,78.29.170.185,1200
1cabc0cbc100,,78.29.180.28,1100
00265b490830,,78.29.158.158,1100
84948c0fe5b0,,128.65.227.116,1100
00fc8d6650a0,,128.65.235.145,1200
00265b193e00,,78.29.173.150,1100
4434a708a137,,78.29.182.38,1200
a84e3f198380,,78.29.185.155,1200
0c473d0ac690,,78.29.135.209,1200
84948c6616b0,,81.20.255.205,1100
68b6fc3062d0,,128.65.225.217,1100
1cabc0daddc0,,128.65.232.218,1100
84948cf81080,,78.29.182.133,1100
00265b7e2f30,,78.29.187.229,1100
0005cab12f70,,78.29.139.136,1100
0c473d160350,,81.20.249.79,1030
bc4dfb510b60,,78.29.171.154,1100
a84e3f1bf5c0,,78.29.152.2,1100
a84e3f333fb0,,78.29.154.177,1100
788df7077300,,81.20.249.218,1100
788df704a950,,81.20.255.9,1100
84948cf75480,,78.29.163.18,1100
1cabc0cc5ea0,,78.29.165.75,1100
bc4dfb54ad40,,78.29.167.105,1100
84948c057940,,78.29.180.76,1100
84948cf77740,,78.29.150.110,1060
1cabc0ccaa90,,78.29.154.222,1100
2ca17d646fd5,,128.65.233.65,1200
84948cab5e10,,128.65.237.94,1100
00265b859b10,,128.65.245.247,1100
00265b2ba2f0,,128.65.254.230,1100
84948cf80550,,78.29.190.208,1100
84948c08ad30,,78.29.131.167,1100
0005cac43d40,,78.29.137.51,1100
bc4dfb50ed10,,78.29.148.92,1030
68b6fcea8f00,,128.65.232.77,1030
00189b90f8a1,,128.65.241.125,1010
788df7067dd0,,78.29.163.186,1030
bc1401a2d0e0,,78.29.170.154,1200
f0f2494b81b0,,78.29.173.147,1200
1cabc0dae0a0,,78.29.179.53,1100
1cabc0caf440,,78.29.185.218,1100
00fc8d65f840,,78.29.191.227,1100
bc4dfb5045e0,,81.20.248.50,1100
68b6fcecb000,,81.20.250.69,1100
bc1401a086a0,,128.65.231.55,1100
8c5bf076cc54,,128.65.233.150,1100
0005cabdbf80,,78.29.162.171,1100
a84e3f2cbf00,,78.29.178.23,1100
bc1401af1900,,128.65.240.245,1100
84948c0f4390,,78.29.138.142,1120
68b6fce38330,,78.29.145.217,1200
84948c677210,,78.29.150.96,1100
0005caab8b20,,128.65.226.156,1200
0005ca93cd10,,78.29.145.211,1100
84948cf772a0,,78.29.146.240,1100
a84e3f30d620,,78.29.149.114,1200
0c473d0b2780,,128.65.255.93,1100
f0f24999b150,,78.29.190.59,1100
84948ca826e0,,81.20.245.145,1100
2ca17d6cdf7b,,81.20.246.173,1100
0c473d0bfa60,,81.20.252.110,1100
2ca17d613beb,,128.65.229.196,1200
f0f249979de0,,128.65.229.233,1100
4434a72b4118,,128.65.239.110,1200
8c5bf078d0c6,,78.29.151.53,1200
a84e3f2e9d70,,78.29.139.97,1030
bc4dfb514c10,,78.29.147.27,1100
0c473d0ac5b0,,128.65.241.1,1100
788df7056ef0,,128.65.246.233,1100
bc4dfb502180,,78.29.168.248,1200
a84e3f1ae880,,78.29.171.223,1100
00fc8d6bbac0,,78.29.184.63,1010
a84e3f332860,,78.29.187.223,1200
a84e3f1ae250,,128.65.236.243,1100
7c26343c652c,,128.65.247.177,1120
1cabc0cc8300,,78.29.191.79,1200
788df7066630,,78.29.151.5,1100
00fc8d6d8ad0,,78.29.155.107,1100
a84e3f339fc0,,78.29.156.105,1200
84948cac1b50,,81.20.244.8,1100
a84e3f2d42b0,,128.65.229.3,1100
0c473d112760,,128.65.232.239,1100
a84e3f2dc230,,78.29.133.25,1100
68b6fc8e2550,,78.29.140.155,1100
f0f249980000,,128.65.250.180,1100
84948c81a610,,78.29.173.48,1100
f0f24997a9b0,,78.29.186.121,1200
f0f249597260,,78.29.186.123,1100
a84e3f2d7b30,,78.29.152.95,1100
00265bf71740,,81.20.249.167,1100
84948ca026f0,,81.20.255.76,1100
1cabc0d81430,,128.65.240.152,1100
bc1401070de0,,78.29.170.203,1100
0c473d163980,,78.29.136.155,1100
0c473d108620,,78.29.146.108,1060
2ca17d53d3c1,,78.29.153.56,1100
68b6fc904d60,,128.65.233.163,1200
bc1401a185a0,,128.65.238.158,1100
2ca17d565ae9,,128.65.243.158,1100
a84e3f1acd60,,78.29.176.192,1100
2ca17d6a8c6d,,78.29.178.204,1100
2ca17d5f5fc3,,78.29.187.72,1100
4434a708adcd,,78.29.147.25,1100
1cabc0d71280,,78.29.155.21,1100
a84e3f339f60,,128.65.242.210,1100
84948ceef530,,78.29.173.75,1100
4434a72cf0f4,,78.29.174.81,1200
bc1401addac0,,78.29.128.66,1100
f0f249c84350,,78.29.131.179,1100
2ca17d613b13,,78.29.143.120,1100
1cabc0eef310,,78.29.138.58,1200
2ca17d6a7659,,78.29.142.35,1200
a84e3f314280,,81.20.253.208,1030
0c473d160820,,81.20.254.254,1100
bc14019c51b0,,128.65.240.36,1100
a84e3f2e5bc0,,78.29.164.49,1100
84948c038b70,,78.29.174.209,1100
1cabc0209840,,78.29.189.50,1120
00265b8fb250,,78.29.176.157,1100
f0f2495720d0,,81.20.252.113,1100
00265bd2f760,,128.65.224.91,1200
84948ca393a0,,128.65.240.254,1010
00fc8dbefb10,,128.65.255.129,1100
84948cf92420,,78.29.162.32,1200
0005ca93a9f0,,78.29.166.134,1100
4434a72ceb1e,,78.29.128.5,1200
bc14019e6a20,,78.29.132.60,1100
00fc8d6ad2e0,,128.65.237.111,1100
0c473d12d5d0,,78.29.175.175,1100
84948c661390,,78.29.177.240,1010
bc4dfb515e30,,78.29.184.136,1100
0005caa72140,,78.29.190.108,1100
bc4dfb5081e0,,78.29.191.187,1100
8c5bf076b8fe,,78.29.139.102,1200
0c473d162cb0,,78.29.141.198,1100
84948c0523f0,,78.29.146.152,1200
84948c099e60,,81.20.253.62,1100
2ca17d5ea3ad,,81.20.255.135,1100
84948cabc030,,78.29.187.97,1100
0c473d1660a0,,78.29.189.82,1100
8c5bf076c8be,,78.29.158.93,1100
84948c7d0850,,78.29.159.150,1100
84948ca937c0,,128.65.230.164,1100
84948c63ea60,,78.29.160.113,1200
bc1401aa5750,,78.29.172.177,1100
84948c659910,,78.29.191.59,1100
8c5bf076cfa2,,78.29.128.18,1100
bc140166fce0,,78.29.157.174,1100
1cabc020cb10,,78.29.134.30,1100
84948c681320,,78.29.139.64,1100
84948c691c20,,128.65.224.153,1100
0005ca938210,,128.65.230.250,1100
bc4dfb509480,,128.65.236.169;78.29.156.201,1120
f0f2494c7ed0,,128.65.253.134,1100
84948c0b8d10,,78.29.188.25,1100
a84e3f1ae730,,78.29.188.82,1100
4434a70653ff,,78.29.155.33,1200
a84e3f355270,,78.29.185.125,1100
a84e3f2b1da0,,78.29.149.100,1100
0005caa6ae00,,81.20.244.80,1100
0005caa66660,,128.65.243.76,1100
bc14019df5f0,,128.65.250.240,1100
bc14019e11e0,,78.29.165.176,1100
bc1401a79ae0,,78.29.177.140,1100
788df706b440,,78.29.180.172,1100
2ca17d64d79d,,78.29.150.129,1100
68b6fce39c70,,81.20.252.127,1100
0005ca89bd30,,128.65.235.143,1030
2ca17d73bc2b,,128.65.237.109,1100
bc1401b03320,,128.65.247.120,1100
84948c0781c0,,78.29.186.40,1100
a84e3f347640,,78.29.151.214,1200
2ca17d6a1b15,,78.29.174.91,1100
788df7068580,,78.29.131.95,1100
0c473d15bcd0,,81.20.248.28,1200
0c473d11a4f0,,81.20.248.116,1100
84948cec1d50,,128.65.228.75,1200
00fc8dbf8850,,128.65.236.111,1100
001f33ae0852,,78.29.166.236,1010
68b6fc6167b0,,78.29.172.193,1100
2ca17d6ee783,,81.20.246.68,1100
84948c0f1c80,,81.20.249.249,1100
0c473d1635d0,,81.20.253.186,1100
1cb0449210e2,,78.29.169.104,1400
0c473d1568b0,,78.29.131.114,1100
84948ca44d50,,78.29.141.74,1100
1cabc02040a0,,78.29.145.223,1100
84948c7cf3d0,,128.65.225.11,1200
bc1401c8f050,,128.65.232.14,1100
788df7061810,,128.65.242.73,1100
a84e3f2cf390,,128.65.246.10,1200
bc4dfb5024d0,,78.29.164.221,1060
f0f249c4c270,,78.29.178.128,1100
0005ca8f8160,,78.29.155.83,1100
84948c7d13e0,,78.29.129.74,1001
0c473d0c8040,,78.29.143.124,1100
1cabc0cc8c30,,81.20.245.20,1010
bc1401063530,,128.65.227.11,1100
8c5bf07bb92c,,128.65.242.219,1200
1cabc0eef120,,128.65.244.184,1100
4434a7090c5f,,78.29.171.194,1200
68b6fc5c6510,,78.29.179.118,1100
4434a72ce9da,,78.29.149.200,1200
68b6fc8f5ea0,,78.29.153.46,1100
1cabc01e2770,,78.29.150.188,1100
68b6fc8e2da0,,78.29.159.4,1100
84948cf99c50,,81.20.254.96,1120
001e69ef3e15,,128.65.228.226,1010
68b6fcec55a0,,78.29.167.125,1010
a84e3f35dd70,,78.29.175.96,1100
84948cf783b0,,78.29.175.173,1100
84948c03a3e0,,78.29.184.43,1120
0005caa7a6d0,,128.65.234.2,1100
00fc8d6bb770,,78.29.176.83,1100
a84e3f347790,,78.29.149.64,1100
84948c66c740,,78.29.150.114,1200
1cabc0cfc9e0,,78.29.191.67,1200
1cabc0d7b850,,78.29.132.143,1100
f0f2494d0db0,,81.20.254.221,1200
7cdb98410263,,128.65.224.168,1400
8c5bf076d176,,128.65.234.13,1200
f0f249c62930,,128.65.254.162,1100
a84e3f30b5a0,,78.29.184.163,1100
f0f2494b6330,,78.29.187.204,1100
84948c0ea960,,78.29.133.222,1100
1cabc0d7bbf0,,128.65.236.187,1100
84948cf8eb00,,128.65.239.240,1100
f0f249c91250,,78.29.138.131,1100
84948ca5d140,,78.29.144.200,1100
00265b39d430,,78.29.157.35,1100
2ca17d57f433,,78.29.183.0,1100
bc4dfb5086d0,,78.29.183.162,1100
1cabc0cf1e10,,81.20.244.136,1100
bc14017399c0,,128.65.227.231,1100
0005cabe4080,,128.65.241.61,1100
00fc8d6c1800,,128.65.252.75,1100
f0f2499a8d00,,128.65.253.101,1100
bc14019ed000,,78.29.179.217,1200
84948c04b230,,78.29.143.202,1100
0c473d14ea50,,78.29.158.215,1100
84948cf20a90,,128.65.224.12,1100
84948ca3da10,,78.29.164.89,1100
84948c0a0be0,,78.29.133.221,1100
84948c06e900,,78.29.156.230,1100
2ca17d5e6843,,81.20.252.144,1200
0c473d160580,,128.65.227.240,1200
2ca17d73c747,,78.29.148.129,1200
bc4dfb5099e0,,78.29.156.28,1200
0005ca925af0,,78.29.182.115,1100
84948caaaf40,,78.29.150.68,1030
0005ca9321a0,,128.65.225.88,1100
84948ca8dbc0,,128.65.227.84,1030
2ca17d7160f5,,128.65.235.149,999
1cabc0cf7ff0,,128.65.236.149,1100
00265bf6f870,,128.65.236.246,1200
2ca17d647f4d,,78.29.162.114,1100
f0f24957c6a0,,81.20.252.247,1100
2ca17d5dfea7,,81.20.253.15,1100
68b6fc8d8690,,128.65.225.137,1100
8c5bf0810220,,78.29.135.82,1200
0c473d1284c0,,128.65.245.36,1100
68b6fc8ddbe0,,128.65.254.33,1100
0c473d1295c0,,78.29.170.23,1100
bc4dfb5056c0,,78.29.174.92,1200
84948c0b9f00,,78.29.185.54,1100
1cabc0d77a20,,78.29.135.33,1100
bc4dfb5006f0,,128.65.226.223,1100
1cabc0cd2b90,,128.65.234.224,1100
a84e3f27b750,,78.29.190.215,1100
68b6fc5c6610,,78.29.150.154,1100
84948c7ac240,,81.20.246.64,1100
00265bd09aa0,,128.65.231.90,1100
1cabc0eef4b0,,78.29.160.12,1100
2ca17d71caa3,,78.29.184.74,1100
a84e3f2be4b0,,78.29.130.47,1200
2ca17d512b21,,78.29.145.53,1100
00265bba8d20,,78.29.148.66,1100
2ca17d5ac325,,128.65.235.107,1100
2ca17d6354af,,78.29.169.65,1200
84948cac00a0,,78.29.177.139,1100
0c473d0b4c60,,78.29.178.101,1100
bc1401a8dcd0,,78.29.184.145,1100
a84e3f313110,,78.29.184.172,1030
84948c7c6d30,,78.29.169.180,1100
00fc8dbc81d0,,78.29.134.148,1100
a84e3f1bf130,,78.29.157.209,1100
a84e3f337e80,,78.29.184.173,1100
84948c0f3070,,78.29.138.182,1100
4434a708a0cb,,81.20.246.74,1100
84948ca903b0,,128.65.233.58,1200
0005cabe2230,,128.65.244.43,1100
84948ca670b0,,78.29.162.211,1200
0c473d12a5b0,,78.29.178.165,1020
00fc8d6a5cc0,,78.29.180.114,1100
0c473d0c3750,,78.29.148.7,1100
2ca17d6915bb,,78.29.153.43,1200
84948cabb840,,78.29.177.90,1100
f0f249595de0,,78.29.188.50,1200
0c473d158840,,81.20.254.159,1100
788df7061f20,,128.65.224.6,1200
bc4dfb503400,,128.65.237.174,1100
a84e3f288e40,,128.65.239.10,1100
7c26343ae62e,,128.65.239.216,1200
2ca17d535ee5,,128.65.242.89,1200
f0f24999eee0,,78.29.134.7,1100
1cabc0d816f0,,78.29.144.65,1100
84948c7f7200,,78.29.144.70,1200
68b6fc2f6f90,,81.20.249.127,1100
a84e3f348c70,,128.65.245.114,1200
84948c08ab30,,78.29.142.41,1100
2ca17d5e0abf,,78.29.150.43,1100
2ca17d5e05c1,,78.29.154.45,1100
84948c0f57c0,,128.65.229.149,1100
2ca17d69f5bf,,128.65.235.150,1200
bc14019bfb40,,128.65.235.210,1100
84948ca02b70,,78.29.179.1,1100
84948ca77b10,,78.29.179.127,1200
84948cf99ba0,,128.65.252.78,1100
00fc8d6d1eb0,,78.29.148.242,1200
f0f249501330,,78.29.152.118,1010
bc1401b25530,,78.29.156.96,1100
a84e3f2e2ab0,,78.29.153.222,1100
788df706a950,,78.29.158.149,1100
0c473d10eff0,,128.65.232.127,1100
84948c0f2c90,,128.65.246.25,1010
84948c0f6750,,78.29.167.226,1100
bc4dfb515960,,78.29.176.81,1100
0c473d0b2160,,78.29.176.146,1100
00265bf62fa0,,78.29.131.3,1200
bc4dfb3ecb60,,81.20.246.109,1100
2ca17d5f5fd5,,128.65.252.200,1100
2ca17d6b6395,,78.29.179.101,1100
a84e3f1b3f90,,78.29.134.84,1100
bc14019e3930,,78.29.142.248,1100
84948ca1d760,,78.29.154.182,1100
2c1db88e8ce2,,81.20.250.2,1100
788df704bca0,,128.65.228.250,1100
68b6fc8e9eb0,,128.65.233.103,1100
bc4dfb3f2af0,,128.65.236.160,1100
f0f2495960e0,,78.29.175.99,1100
68b6fc8e07f0,,78.29.185.163,1100
bc140106c910,,81.20.244.131,1200
7cdb98c6a803,,128.65.225.241,1400
f0f2499a46f0,,128.65.230.197,1100
1cabc0cf53f0,,128.65.241.37,1030
a84e3f2854e0,,78.29.166.123,1100
a84e3f1a3f70,,78.29.177.33,1200
a84e3f2de320,,128.65.229.232,1100
bc4dfb5160b0,,128.65.234.48,1200
0c473d162a40,,128.65.241.8,1200
a84e3f2d9420,,128.65.252.168,1100
a84e3f34ce10,,78.29.161.20,1100
0c473d11f480,,78.29.163.132,1100
bc1401c8f190,,78.29.145.233,1001
84948c0527b0,,78.29.150.243,1200
84948c69dfb0,,78.29.154.131,1100
7c26343d8628,,78.29.191.40,1200
a84e3f2e6040,,78.29.130.225,1100
0c473d11a4a0,,81.20.248.8,1100
1cabc01f1ae0,,128.65.224.235,1100
f0f249999f80,,128.65.230.251,1100
bc1401c8b990,,128.65.244.31,1200
00fc8d6a5e30,,78.29.185.53,1100
0c473d117360,,78.29.190.39,1100
a84e3f1a8780,,81.20.250.179,1100
00fc8d69da30,,128.65.237.2,1100
f0f2494eaaf0,,78.29.182.84,1100
00265b8989a0,,78.29.150.95,1100
84948c0b7e90,,78.29.151.12,1100
1cb044920ce6,,78.29.188.129,1400
bc1401a13e50,,78.29.140.149,1030
84948ca5ed40,,81.20.255.115,1100
84948ca629f0,,128.65.236.218,1100
a84e3f2ffb20,,128.65.242.26,1100
84948cf785d0,,128.65.253.127,1100
f0f2494d55e0,,78.29.177.216,1100
bc4dfb50e9e0,,78.29.182.113,1200
0c473d160650,,78.29.155.249,1100
f0f24999bc50,,78.29.132.18,1100
1cabc0d7b8f0,,78.29.132.134,1100
2ca17d701f47,,128.65.231.21,1200
00fc8d6d22e0,,78.29.164.40,1100
84948cf853c0,,78.29.164.140,1100
a84e3f34fc10,,78.29.165.140,1200
f0f249576bf0,,78.29.166.223,1100
bc4dfb50e620,,78.29.182.72,1200
00265b38fd30,,78.29.137.92,1100
f0f249c646e0,,78.29.148.37,1200
bc14019c8160,,78.29.159.199,1100
788df706c740,,78.29.132.181,1200
0c473d159260,,81.20.249.74,1100
2ca17d647cd7,,128.65.233.15,1100
a84e3f1a8580,,128.65.248.151,1200
0c473d0c2110,,78.29.163.188,1100
0005ca83bcd0,,78.29.175.2,1100
84948ca66650,,78.29.176.24,1100
a84e3f2cafe0,,81.20.253.239,1200
68b6fc8e1b60,,128.65.240.88,1100
1cabc0da5b20,,78.29.150.3,1200
1cabc0d78c10,,78.29.153.221,1100
a84e3f19a360,,78.29.178.187,1100
84948c685a00,,78.29.186.159,1100
2ca17d6acf6f,,81.20.251.231,1100
4434a72b4d54,,128.65.224.9,1100
84948cecb060,,128.65.241.17,1100
84948c100e70,,128.65.246.182,1100
a84e3f1b8d80,,128.65.247.186,1001
84948c041f70,,78.29.171.159,1100
8c5bf07bda26,,78.29.145.3,1200
bc1401665560,,78.29.155.99,1100
a84e3f286730,,78.29.157.89,1100
f0f249c94e70,,78.29.140.102,1100
0005ca94ca50,,78.29.148.116,1100
00fc8d6b1310,,81.20.253.104,1100
2ca17d73c099,,128.65.226.50,1200
84948c0f4820,,128.65.233.228,1100
84948cf3b390,,128.65.235.123,1100
84948c05db90,,78.29.173.145,1100
2ca17d5f2057,,78.29.185.198,1200
f0f24957fe50,,128.65.252.242,1100
2ca17d5ae38f,,78.29.175.132,1200
788df7066380,,78.29.150.215,1010
00265bf66c20,,78.29.155.199,1060
00fc8dbefac0,,81.20.253.111,1100
bc1401a324e0,,128.65.234.197,1100
84948cf79850,,128.65.240.222,1100
0c473d109090,,78.29.161.7,1100
a84e3f2d7bb0,,78.29.185.113,1100
68b6fc5b2e20,,78.29.147.141,1030
a84e3f284530,,128.65.231.92,1100
68b6fce38af0,,128.65.233.171,1100
84948c63e460,,78.29.164.168,1100
0c473d154840,,78.29.170.235,1100
84948c03e1d0,,128.65.230.15,1100
0c473d1518f0,,78.29.160.169,1200
84948cf3fa80,,78.29.161.177,1200
84948ca6dd20,,78.29.139.166,1100
a84e3f1a8930,,78.29.143.16,1100
a84e3f33a140,,78.29.151.101,1100
a84e3f1b9380,,78.29.136.240,1120
68b6fce38c20,,78.29.139.147,1100
bc1401a7b630,,81.20.249.28,1100
84948cf72950,,128.65.234.145,1100
a84e3f198f40,,128.65.241.58,1100
84948c09bb20,,128.65.252.18,1100
a84e3f2b05e0,,78.29.183.79,1120
bc4dfb508f30,,78.29.183.142,1100
84948cf065f0,,78.29.152.27,1100
1cabc0dad470,,78.29.154.52,1100
bc14019c5cd0,,78.29.155.85,1100
84948ca5a3e0,,78.29.159.92,1100
84948cf3f850,,128.65.255.51,1100
0c473d166310,,78.29.130.136,1100
bc4dfb501250,,81.20.246.141,1100
2ca17d6b5b5b,,81.20.255.35,1100
00fc8d663050,,128.65.224.135,1100
1cabc0da3e10,,128.65.237.1,1100
84948ced4100,,128.65.239.172,1200
2ca17d613c0f,,128.65.240.58,1200
bc4dfb507ea0,,78.29.140.45,1100
bc1401a06400,,78.29.156.70,1100
a84e3f2b1460,,81.20.244.36,1100
84948c097200,,78.29.178.152,1100
84948c0eb650,,78.29.149.40,1100
84948cf7dc90,,78.29.150.220,1100
f0f24999afd0,,78.29.159.152,1100
f0f24957f5b0,,81.20.255.142,1005
68b6fc8df230,,128.65.239.115,1100
1cabc0204940,,78.29.182.197,1100
0c473d15af40,,128.65.227.142,1100
00fc8d6bbf00,,128.65.250.95,1100
84948ca8b870,,78.29.160.203,1100
0005ca87c0d0,,78.29.135.132,1100
a84e3f1b8de0,,81.20.248.248,1200
788df7079930,,128.65.243.122,1100
2ca17d6477a3,,78.29.160.195,1200
0005cac51e70,,78.29.171.175,1100
84948c811b80,,78.29.129.1,1100
2ca17d575ec9,,78.29.144.44,1100
a84e3f352740,,78.29.140.171,1100
4434a706b9f3,,78.29.155.100,1200
bc4dfb509290,,81.20.244.220,1100
2ca17d6acfff,,81.20.246.234,1100
0c473d0c7c30,,128.65.226.189,1100
a84e3f2ffcb0,,128.65.242.113,1100
2ca17d6500d1,,128.65.242.252,1100
00fc8dc07dd0,,78.29.179.141,1100
00265b2238f0,,128.65.240.99,1100
2ca17d71c995,,81.20.248.200,1100
bc1401a8dd00,,128.65.240.169,1100
a84e3f351170,,128.65.243.197,1100
1cabc0da9b70,,128.65.244.158,1100
a84e3f1b5230,,78.29.163.71,1001
84948cf910b0,,78.29.177.37,1100
84948c658f80,,78.29.132.61,1100
001e697205ea,,128.65.227.50,1030
68b6fceae030,,128.65.241.67,1200
1cabc0d76980,,128.65.252.205,1100
84948ca11180,,78.29.162.99,1100
f0f24999b020,,78.29.166.113,1100
0005ca9326c0,,78.29.175.100,1100
00fc8d66d5f0,,78.29.133.180,1100
1cabc0ca6e60,,78.29.135.97,1100
a84e3f292180,,78.29.143.132,1100
68b6fc8e0580,,78.29.151.190,1100
8c5bf078cd66,,78.29.158.222,1200
bc4dfb514ad0,,81.20.249.214,1100
f0f2494d4020,,81.20.251.38,1030
bc4dfb50cbd0,,78.29.128.115,1200
0005ca8450a0,,78.29.132.226,1100
bc14019fbbe0,,78.29.137.34,1100
0005cac47fd0,,78.29.142.27,1100
1cabc0eef860,,78.29.184.207,1100
84948c6616c0,,78.29.190.123,1100
00265b578440,,128.65.225.231,1100
bc4dfb3f27a0,,128.65.225.237,1100
68b6fc8fd200,,128.65.226.181,1100
00265b31a2d0,,128.65.243.61,1100
00fc8d6a50c0,,128.65.244.234,1100
f0f249c622b0,,78.29.176.9,1100
2ca17d57ebb1,,78.29.135.38,1120
a84e3f1b96a0,,81.20.254.49,1200
0c473d133060,,128.65.242.217,1100
a84e3f29bd50,,78.29.171.171,1200
84948c64db70,,78.29.179.174,1100
2ca17d5ad94b,,78.29.190.135,1100
84948cf73230,,78.29.136.101,1100
bc4dfb505800,,128.65.237.110,1100
84948c0b7c30,,78.29.161.46,1100
8c5bf07bd94e,,78.29.142.53,1200
